cargo,id_ubicacion,clase_ubicacion,descripcion_ubicacion,COMUNA,cant_votos_positivos,cant_votos_negativos,porcentaje_participacion,porcentaje_planillas_procesadas,cant_votantes,hora_proceso,clase_candidatura,id_candidatura,descripcion_candidatura,cant_votos
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,16.16.16,Unión del Centro Democrático,199
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,154
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,2.2.2,Buenos Aires Primero,1373
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,3.3.3,Volvamos Buenos Aires,741
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,4.4.4,Es Ahora Buenos Aires,2559
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,5.5.5,Evolución,205
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,319
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,7.7.7,Principios y Valores,135
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,8.8.8,Unión Porteña Libertaria,50
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Lista,9.9.9,Movimiento Plural,11
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Blanco,BLC,Voto en BLANCO,170
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,0
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Especial,NUL,Votos NULOS,7
DIP,CABA.15.47,Localidad,Agronomia,Comuna 15,8826,8,63.1,100,8834,2025-05-18 19:30:01,Especial,REC,Votos RECURRIDOS,1
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,74
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,250
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,11.11.11,El Movimiento,27
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,12.12.12,Frente Patriota Federal,22
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,13.13.13,La Izquierda en la Ciudad,61
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,14.14.14,La Libertad Avanza,2962
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,15.15.15,Seamos Libres,50
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,16.16.16,Unión del Centro Democrático,258
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,219
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,2.2.2,Buenos Aires Primero,1477
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,3.3.3,Volvamos Buenos Aires,891
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,4.4.4,Es Ahora Buenos Aires,3743
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,5.5.5,Evolución,255
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,506
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,7.7.7,Principios y Valores,249
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,8.8.8,Unión Porteña Libertaria,49
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Lista,9.9.9,Movimiento Plural,13
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Blanco,BLC,Voto en BLANCO,249
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,0
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Especial,NUL,Votos NULOS,7
DIP,CABA.15.48,Localidad,Parque Chas,Comuna 15,11355,7,62.4285,100,11362,2025-05-18 19:40:01,Especial,REC,Votos RECURRIDOS,0
